Object Name,Form ID,Editor ID,Category
Usheeja's House,0002C1A0,ICTalosPlazaUsheejasHouse,CELL
Ushnar gro- Shadborgob's House,0001230D,SENSUshnargraShadborgobHouse,CELL
Ushnar's House Upstairs,0001230C,SENSUshnargraShadborgobHouseUpstairs,CELL
Uuras the Shepherd's House,00027D4C,SkingradUurasTheShepherdsHouse,CELL
Uveran Ancestral Tomb,014803F0,UveranSAncestralSTomb,CELL
Uvirith's Grave,01480012,UvirithAsSGrave,CELL
Vahtacen,00035EFC,Vahtacen,CELL
Vahtacen Lorsel,0004B77B,Vahtacen02,CELL
Valenvaryon,01480038,Valenvaryon,CELL
"Valenvaryon, Durz's Hut",014803F1,ValenvaryonVSDurzAsSHut,CELL
"Valenvaryon, Gashna's Hut",014803F2,ValenvaryonVSGashnaAsSHut,CELL
"Valenvaryon, Lambug's Hut",014803F3,ValenvaryonVSLambugAsSHut,CELL
"Valenvaryon, Lurog's Hut",014803F4,ValenvaryonVSLurogAsSHut,CELL
"Valenvaryon, Propylon Chamber",014803F5,ValenvaryonVSPropylonSChamber,CELL
"Valenvaryon, Umug's Hut",014803F6,ValenvaryonVSUmugAsSHut,CELL
Valus Odiil's House,0000082A,ChorrolValusOdiilsHouse,CELL
Vandus Ancestral Tomb,014803F7,VandusSAncestralSTomb,CELL
Vansunalit Egg Mine,014803F8,VansunalitSEggSMine,CELL
Varon Vamori's House,0002F07E,BravilVaronVamorisHouse,CELL
Varondo,00016632,Varondo,CELL
Varondo Beldastare,00084E3C,Varondo02,CELL
Varondo Varlasel,00084AFA,Varondo03,CELL
Vas,01480034,Vas,CELL
"Vas, Entry Level",014803F9,VasVSEntrySLevel,CELL
"Vas, Tower",014803FA,VasVSTower,CELL
Vassamsi Grotto,014803FB,VassamsiSGrotto,CELL
Vassir-Didanat Cave,014803FC,VassirTDidanatSCave,CELL
Vaults of End Times,0001659E,MQ14OblivionCitadelHall01,CELL
Velas Ancestral Tomb,014803FD,VelasSAncestralSTomb,CELL
Veloth Ancestral Tomb,014803FE,VelothSAncestralSTomb,CELL
Vemynal,01480036,Vemynal,CELL
"Vemynal, Hall of Torque",014803FF,VemynalVSHallSofSTorque,CELL
"Vemynal, Outer Fortress",01480400,VemynalVSOuterSFortress,CELL
Venim Ancestral Tomb,01480401,VenimSAncestralSTomb,CELL
Venom of the Serpent,0003887D,PalePass03,CELL
Verelnim Ancestral Tomb,01480402,VerelnimSAncestralSTomb,CELL
Veyond,0001664A,Veyond,CELL
Veyond Bangrara,0001CDC8,Veyond03,CELL
Veyond Black Waters,0005B2AC,VeyondCave02,CELL
Veyond Cave,0001499C,VeyondCave,CELL
Veyond Gandrasel,00015F85,Veyond04,CELL
Veyond Great Sump,0005B2AA,VeyondCave04,CELL
Veyond Mathmalatu,00015F86,Veyond02,CELL
Veyond Sea of Darkness,0005B2AB,VeyondCave03,CELL
Vilena Donton's House,00000822,ChorrolVilenaDontonsHouse,CELL
Vilena Donton's House Second Floor,0001C680,ChorrolVilenaDontonsUpstairs,CELL
Vilena Donton's House Third Floor,0001C78B,ChorrolVilenaDontonsQuarters,CELL
Vilverin,0001663A,Vilverin,CELL
Vilverin Canosel,000463F5,Vilverin02,CELL
Vilverin Sel Sancremathi,000463F3,Vilverin04,CELL
Vilverin Wendesel,000463F4,Vilverin03,CELL
Vindasel,0001664B,Vindasel,CELL
Vitharn,00010338,XPVitharn05,CELL
Vitharn Keep,00010343,XPVitharn03,CELL
Vitharn Reservoir,0001035E,XPVitharn02,CELL
Vitharn Sump,00010336,XPVitharn01,CELL
Vitharn's Mausoleum,00010366,XPVitharn04,CELL
Vivec,01480021,Vivec,CELL
"Vivec, Agrippina Herennia: Clothier",01480403,VivecVSAgrippinaSHerenniaXSClothier,CELL
"Vivec, Alusaron: Smith",01480404,VivecVSAlusaronXSSmith,CELL
"Vivec, Andilu Drothan: Alchemist",01480405,VivecVSAndiluSDrothanXSAlchemist,CELL
"Vivec, Aradraen: Fletcher",01066FDE,VivecVSAradraenXSFletcher,CELL
"Vivec, Arena",01480026,VivecVSArena,CELL
"Vivec, Arena Canalworks",01480406,VivecVSArenaSCanalworks,CELL
"Vivec, Arena Fighters Quarters",01480407,VivecVSArenaSFightersSQuarters,CELL
"Vivec, Arena Fighters Training",01480408,VivecVSArenaSFightersSTraining,CELL
"Vivec, Arena Hidden Area",01480409,VivecVSArenaSHiddenSArea,CELL
"Vivec, Arena Holding Cells",0148040A,VivecVSArenaSHoldingSCells,CELL
"Vivec, Arena Pit",0148040B,VivecVSArenaSPit,CELL
"Vivec, Arena Storage",0148040C,VivecVSArenaSStorage,CELL
"Vivec, Arena Underworks",0148040D,VivecVSArenaSUnderworks,CELL
"Vivec, Arena Waistworks",0148040E,VivecVSArenaSWaistworks,CELL
"Vivec, Aurane Frernis: Apothecary",0148040F,VivecVSAuraneSFrernisXSApothecary,CELL
"Vivec, Black Shalk Cornerclub",01480410,VivecVSBlackSShalkSCornerclub,CELL
"Vivec, Canon Offices",01480411,VivecVSCanonSOffices,CELL
"Vivec, Canon Quarters",01480412,VivecVSCanonSQuarters,CELL
"Vivec, Curio Manor",01480413,VivecVSCurioSManor,CELL
"Vivec, Dralor Manor",01480414,VivecVSDralorSManor,CELL
"Vivec, Elven Nations Cornerclub",01480415,VivecVSElvenSNationsSCornerclub,CELL
"Vivec, Foreign Quarter",01480025,VivecVSForeignSQuarter,CELL
"Vivec, Foreign Quarter Canalworks",01480416,VivecVSForeignSQuarterSCanalworks,CELL
"Vivec, Foreign Quarter Lower Waistworks",01480417,VivecVSForeignSQuarterSLowerSWaistworks,CELL
"Vivec, Foreign Quarter Plaza",01480418,VivecVSForeignSQuarterSPlaza,CELL
"Vivec, Foreign Quarter Tomb",01480419,VivecVSForeignSQuarterSTomb,CELL
"Vivec, Foreign Quarter Underworks",0148041A,VivecVSForeignSQuarterSUnderworks,CELL
"Vivec, Foreign Quarter Upper Waistworks",0148041B,VivecVSForeignSQuarterSUpperSWaistworks,CELL
"Vivec, Guild of Fighters",0148041C,VivecVSGuildSofSFighters,CELL
"Vivec, Guild of Mages",0148041D,VivecVSGuildSofSMages,CELL
"Vivec, Hall of Justice",0148041E,VivecVSHallSofSJustice,CELL
"Vivec, Hall of Justice Secret Library",0148041F,VivecVSHallSofSJusticeSSecretSLibrary,CELL
"Vivec, Hall of Wisdom",01480420,VivecVSHallSofSWisdom,CELL
"Vivec, Hall Underworks",01480421,VivecVSHallSUnderworks,CELL
"Vivec, High Fane",01480422,VivecVSHighSFane,CELL
"Vivec, Hlaalu",01480030,VivecVSHlaalu,CELL
"Vivec, Hlaalu Alchemist",01480423,VivecVSHlaaluSAlchemist,CELL
"Vivec, Hlaalu Ancestral Vaults",01480424,VivecVSHlaaluSAncestralSVaults,CELL
"Vivec, Hlaalu Canalworks",01480425,VivecVSHlaaluSCanalworks,CELL
"Vivec, Hlaalu Edryno Arethi's House",01480426,VivecVSHlaaluSEdrynoSArethiAsSHouse,CELL
"Vivec, Hlaalu General Goods",01480427,VivecVSHlaaluSGeneralSGoods,CELL
"Vivec, Hlaalu Pawnbroker",01480428,VivecVSHlaaluSPawnbroker,CELL
"Vivec, Hlaalu Plaza",01480429,VivecVSHlaaluSPlaza,CELL
"Vivec, Hlaalu Prison Cells",0148042A,VivecVSHlaaluSPrisonSCells,CELL
"Vivec, Hlaalu Records",0148042B,VivecVSHlaaluSRecords,CELL
"Vivec, Hlaalu Temple",0148042C,VivecVSHlaaluSTemple,CELL
"Vivec, Hlaalu Treasury",0148042D,VivecVSHlaaluSTreasury,CELL
"Vivec, Hlaalu Underworks",0148042E,VivecVSHlaaluSUnderworks,CELL
"Vivec, Hlaalu Vaults",0148042F,VivecVSHlaaluSVaults,CELL
"Vivec, Hlaalu Waistworks",01480430,VivecVSHlaaluSWaistworks,CELL
"Vivec, Hlaalu Weaponsmith",01480431,VivecVSHlaaluSWeaponsmith,CELL
"Vivec, Hlaren Residence",01480432,VivecVSHlarenSResidence,CELL
"Vivec, Jeanne: Trader",01480434,VivecVSJeanneXSTrader,CELL
"Vivec, Jobasha's Rare Books",01480435,VivecVSJobashaAsSRareSBooks,CELL
"Vivec, J'Rasha: Healer",01480433,VivecVSJARashaXSHealer,CELL
"Vivec, Justice Offices",01480436,VivecVSJusticeSOffices,CELL
"Vivec, Library of Vivec",01480437,VivecVSLibrarySofSVivec,CELL
"Vivec, Lucretinaus Olcinius: Trader",01480438,VivecVSLucretinausSOlciniusXSTrader,CELL
"Vivec, Mevel Fererus: Trader",01480439,VivecVSMevelSFererusXSTrader,CELL
"Vivec, Milo's Quarters",0148043A,VivecVSMiloAsSQuarters,CELL
"Vivec, Miun-Gei: Enchanter",0148043B,VivecVSMiunTGeiXSEnchanter,CELL
"Vivec, No Name Club",0148043C,VivecVSNoSNameSClub,CELL
"Vivec, Office of the Watch",0148043D,VivecVSOfficeSofStheSWatch,CELL
"Vivec, Ordinator Barracks",0148043E,VivecVSOrdinatorSBarracks,CELL
"Vivec, Palace of Vivec",0148043F,VivecVSPalaceSofSVivec,CELL
"Vivec, Puzzle Canal, Center",01480440,VivecVSPuzzleSCanalVSCenter,CELL
"Vivec, Puzzle Canal, Level 1",01480441,VivecVSPuzzleSCanalVSLevelS1,CELL
"Vivec, Puzzle Canal, Level 2",01480442,VivecVSPuzzleSCanalVSLevelS2,CELL
"Vivec, Puzzle Canal, Level 3",01480443,VivecVSPuzzleSCanalVSLevelS3,CELL
"Vivec, Puzzle Canal, Level 4",01480444,VivecVSPuzzleSCanalVSLevelS4,CELL
"Vivec, Puzzle Canal, Level 5",01480445,VivecVSPuzzleSCanalVSLevelS5,CELL
"Vivec, Ralen Tilvur: Smith",01480446,VivecVSRalenSTilvurXSSmith,CELL
"Vivec, Redoran",0148002A,VivecVSRedoran,CELL
"Vivec, Redoran Ancestral Vaults",01480447,VivecVSRedoranSAncestralSVaults,CELL
"Vivec, Redoran Canalworks",01480448,VivecVSRedoranSCanalworks,CELL
"Vivec, Redoran Plaza",01480449,VivecVSRedoranSPlaza,CELL
"Vivec, Redoran Prison Cells",0148044A,VivecVSRedoranSPrisonSCells,CELL
"Vivec, Redoran Records",0148044B,VivecVSRedoranSRecords,CELL
"Vivec, Redoran Scout & Drillmaster",0148044C,VivecVSRedoranSScoutSXSDrillmaster,CELL
"Vivec, Redoran Smith",0148044D,VivecVSRedoranSSmith,CELL
"Vivec, Redoran Temple Shrine",0148044E,VivecVSRedoranSTempleSShrine,CELL
"Vivec, Redoran Trader",0148044F,VivecVSRedoranSTrader,CELL
"Vivec, Redoran Treasury",01480450,VivecVSRedoranSTreasury,CELL
"Vivec, Redoran Underworks",01480451,VivecVSRedoranSUnderworks,CELL
"Vivec, Redoran Vaults",01480452,VivecVSRedoranSVaults,CELL
"Vivec, Redoran Waistworks",01480453,VivecVSRedoranSWaistworks,CELL
"Vivec, Saren Manor",01480454,VivecVSSarenSManor,CELL
"Vivec, Simine Fralinie: Bookseller",01480455,VivecVSSimineSFralinieXSBookseller,CELL
"Vivec, St. Delyn",0148002B,VivecVSStPSDelyn,CELL
"Vivec, St. Delyn Canal North-One",01480456,VivecVSStPSDelynSCanalSNorthTOne,CELL
"Vivec, St. Delyn Canal North-Three",01480457,VivecVSStPSDelynSCanalSNorthTThree,CELL
"Vivec, St. Delyn Canal North-Two",01480458,VivecVSStPSDelynSCanalSNorthTTwo,CELL
"Vivec, St. Delyn Canal South-One",01480459,VivecVSStPSDelynSCanalSSouthTOne,CELL
"Vivec, St. Delyn Canal South-Three",0148045A,VivecVSStPSDelynSCanalSSouthTThree,CELL
"Vivec, St. Delyn Canal South-Two",0148045B,VivecVSStPSDelynSCanalSSouthTTwo,CELL
"Vivec, St. Delyn Canalworks",0148045C,VivecVSStPSDelynSCanalworks,CELL
"Vivec, St. Delyn Glassworker's Hall",0148045D,VivecVSStPSDelynSGlassworkerAsSHall,CELL
"Vivec, St. Delyn Plaza",0148045E,VivecVSStPSDelynSPlaza,CELL
"Vivec, St. Delyn Potter's Hall",0148045F,VivecVSStPSDelynSPotterAsSHall,CELL
"Vivec, St. Delyn Storage",01480460,VivecVSStPSDelynSStorage,CELL
"Vivec, St. Delyn Underworks",01480461,VivecVSStPSDelynSUnderworks,CELL
"Vivec, St. Delyn Waist North-One",01480462,VivecVSStPSDelynSWaistSNorthTOne,CELL
"Vivec, St. Delyn Waist North-Two",01480463,VivecVSStPSDelynSWaistSNorthTTwo,CELL
"Vivec, St. Delyn Waist South-One",01480464,VivecVSStPSDelynSWaistSSouthTOne,CELL
"Vivec, St. Delyn Waist South-Two",01480465,VivecVSStPSDelynSWaistSSouthTTwo,CELL
"Vivec, St. Delyn Waistworks",01480466,VivecVSStPSDelynSWaistworks,CELL
"Vivec, St. Olms",01480027,VivecVSStPSOlms,CELL
"Vivec, St. Olms Brewers and Fishmongers Hall",01480467,VivecVSStPSOlmsSBrewersSandSFishmongersSHall,CELL
"Vivec, St. Olms Canal North-One",01480468,VivecVSStPSOlmsSCanalSNorthTOne,CELL
"Vivec, St. Olms Canal North-Three",01480469,VivecVSStPSOlmsSCanalSNorthTThree,CELL
"Vivec, St. Olms Canal North-Two",0148046A,VivecVSStPSOlmsSCanalSNorthTTwo,CELL
"Vivec, St. Olms Canal South-One",0148046B,VivecVSStPSOlmsSCanalSSouthTOne,CELL
"Vivec, St. Olms Canal South-Three",0148046C,VivecVSStPSOlmsSCanalSSouthTThree,CELL
"Vivec, St. Olms Canal South-Two",0148046D,VivecVSStPSOlmsSCanalSSouthTTwo,CELL
"Vivec, St. Olms Canalworks",0148046E,VivecVSStPSOlmsSCanalworks,CELL
"Vivec, St. Olms Farmers and Laborers Hall",0148046F,VivecVSStPSOlmsSFarmersSandSLaborersSHall,CELL
"Vivec, St. Olms Haunted Manor",01480470,VivecVSStPSOlmsSHauntedSManor,CELL
"Vivec, St. Olms Plaza",01480471,VivecVSStPSOlmsSPlaza,CELL
"Vivec, St. Olms Storage",01480472,VivecVSStPSOlmsSStorage,CELL
"Vivec, St. Olms Tailors and Dyers Hall",01480473,VivecVSStPSOlmsSTailorsSandSDyersSHall,CELL
"Vivec, St. Olms Tanners and Miners Hall",01480474,VivecVSStPSOlmsSTannersSandSMinersSHall,CELL
"Vivec, St. Olms Temple",01480475,VivecVSStPSOlmsSTemple,CELL
"Vivec, St. Olms Underworks",01480476,VivecVSStPSOlmsSUnderworks,CELL
"Vivec, St. Olms Upper North-One",01480477,VivecVSStPSOlmsSUpperSNorthTOne,CELL
"Vivec, St. Olms Upper North-Two",01480478,VivecVSStPSOlmsSUpperSNorthTTwo,CELL
"Vivec, St. Olms Upper South-One",01480479,VivecVSStPSOlmsSUpperSSouthTOne,CELL
"Vivec, St. Olms Waist North-One",0148047A,VivecVSStPSOlmsSWaistSNorthTOne,CELL
"Vivec, St. Olms Waist North-Two",0148047B,VivecVSStPSOlmsSWaistSNorthTTwo,CELL
"Vivec, St. Olms Waist South-One",0148047C,VivecVSStPSOlmsSWaistSSouthTOne,CELL
"Vivec, St. Olms Waist South-Two",0148047D,VivecVSStPSOlmsSWaistSSouthTTwo,CELL
"Vivec, St. Olms Waistworks",0148047E,VivecVSStPSOlmsSWaistworks,CELL
"Vivec, St. Olms Yngling Manor",0148047F,VivecVSStPSOlmsSYnglingSManor,CELL
"Vivec, St. Olms Yngling Manor Basement",01480480,VivecVSStPSOlmsSYnglingSManorSBasement,CELL
"Vivec, Telvanni",01480022,VivecVSTelvanni,CELL
"Vivec, Telvanni Alchemist",01480481,VivecVSTelvanniSAlchemist,CELL
"Vivec, Telvanni Apothecary",01480482,VivecVSTelvanniSApothecary,CELL
"Vivec, Telvanni Canalworks",01480483,VivecVSTelvanniSCanalworks,CELL
"Vivec, Telvanni Enchanter",01480484,VivecVSTelvanniSEnchanter,CELL
"Vivec, Telvanni Mage",01480485,VivecVSTelvanniSMage,CELL
"Vivec, Telvanni Monster Lab",01480486,VivecVSTelvanniSMonsterSLab,CELL
"Vivec, Telvanni Plaza",01480487,VivecVSTelvanniSPlaza,CELL
"Vivec, Telvanni Prison Cells",01480488,VivecVSTelvanniSPrisonSCells,CELL
"Vivec, Telvanni Sorcerer",01480489,VivecVSTelvanniSSorcerer,CELL
"Vivec, Telvanni Temple",0148048A,VivecVSTelvanniSTemple,CELL
"Vivec, Telvanni Tower",0148048B,VivecVSTelvanniSTower,CELL
"Vivec, Telvanni Underworks",0148048C,VivecVSTelvanniSUnderworks,CELL
"Vivec, Telvanni Upper Storage",0148048D,VivecVSTelvanniSUpperSStorage,CELL
"Vivec, Telvanni Vault",0148048E,VivecVSTelvanniSVault,CELL
"Vivec, Telvanni Waistworks",0148048F,VivecVSTelvanniSWaistworks,CELL
"Vivec, Temple",01480028,VivecVSTemple,CELL
"Vivec, Temporary Telvanni Housing",01480490,VivecVSTemporarySTelvanniSHousing,CELL
"Vivec, Tervur Braven: Trader",01480491,VivecVSTervurSBravenXSTrader,CELL
"Vivec, The Abbey of St. Delyn the Wise",01480492,VivecVSTheSAbbeySofSStPSDelynStheSWise,CELL
"Vivec, The Flowers of Gold",01480493,VivecVSTheSFlowersSofSGold,CELL
"Vivec, The Lizard's Head",01480494,VivecVSTheSLizardAsSHead,CELL
"Vor Lair, Chambers of Alta Vor",0148058D,VorSLairVSChambersSofSAltaSVor,CELL
"Vor Lair, Interior",0148058E,VorSLairVSInterior,CELL
Vos,0148000B,Vos,CELL
"Vos, Dreynos Elvul's Farmhouse",01480495,VosVSDreynosSElvulAsSFarmhouse,CELL
"Vos, Fanisea Irano's Farmhouse",01480496,VosVSFaniseaSIranoAsSFarmhouse,CELL
"Vos, Ienasa Radas's Farmhouse",01480497,VosVSIenasaSRadasAsSFarmhouse,CELL
"Vos, Maela Kaushad's Farmhouse",01480498,VosVSMaelaSKaushadAsSFarmhouse,CELL
"Vos, Mandyn Ralas's Farmhouse",01480499,VosVSMandynSRalasAsSFarmhouse,CELL
"Vos, Menus Felas's Farmhouse",0148049A,VosVSMenusSFelasAsSFarmhouse,CELL
"Vos, Runethyne Andas's Farmhouse",0148049B,VosVSRunethyneSAndasAsSFarmhouse,CELL
"Vos, Thilse Aralas's Farmhouse",0148049C,VosVSThilseSAralasAsSFarmhouse,CELL
"Vos, Trilam Drolnor's Farmhouse",0148049D,VosVSTrilamSDrolnorAsSFarmhouse,CELL
"Vos, Ulvil Llothas's Farmhouse",0148049E,VosVSUlvilSLlothasAsSFarmhouse,CELL
"Vos, Varo Tradehouse",0148049F,VosVSVaroSTradehouse,CELL
"Vos, Varo Tradehouse Entrance",014804A0,VosVSVaroSTradehouseSEntrance,CELL
"Vos, Varo Tradehouse Storage",014804A1,VosVSVaroSTradehouseSStorage,CELL
"Vos, Vos Chapel",014804A2,VosVSVosSChapel,CELL
Warehouse,0002C167,ICMarketDistrictWarehouse,CELL
Warehouse Basement,00048739,ICMarketDistrictWarehouseBasement,CELL
Warehouse Top Floor,0004873A,ICMarketDistrictWarehouseUpstairs,CELL
Waterfront Lighthouse,00051B48,ICWaterfrontLighthouse,CELL
Wawnet Inn,00031349,WawnetInnTavern,CELL
Weapons Warehouse,000017DF,WarehouseWeapons,CELL
Weatherleah,0002B729,WeatherleahInterior,CELL
Weatherleah,00095347,WeatherleahInterior02,CELL
Weebam-Na's House,0003052B,LeyawiinWeebamNasHouse,CELL
Welke,00016647,Welke,CELL
Welke Ceyede,00093189,Welke02,CELL
Welke Edesel,00093188,Welke03,CELL
Wellspring Cave,000352A9,WellspringCave,CELL
Wendelbek,0001662C,Wendelbek,CELL
Wendelbek Aldmerisel,000463F2,Wendelbek02,CELL
Wendelbek Sel Aran Mathmedli,000463EE,Wendelbek03,CELL
Wendelbek Silaseli,000463E9,Wendelbek04,CELL
Wenderbek Cave,0002FEA9,WenderbekCave,CELL
Wendir,00016643,Wendir,CELL
Wendir Nagasel,000939C2,Wendir02,CELL
Wenyandawik,00016648,Wenyandawik,CELL
Wenyandawik Edesel,00095EDB,Wenyandawik02,CELL
West Weald Inn,00027D5E,SkingradWestWealdInn,CELL
West Weald Inn Upstairs,0002AD8B,SkingradWestWealdInnUpstairs,CELL
Weye,000313B2,Weye,CELL
Weynon House,000260DF,WeynonPrioryHouse,CELL
Weynon Lodge,0002525B,WeynonPrioryLodge,CELL
Weynon Priory,000260DE,WeynonPrioryChapel,CELL
White Stallion Lodge,00092E8F,WhiteStallionLodgeInterior,CELL
Whitmond,000313B5,WhitmondFarm,CELL
Wildeye Stables,00053506,BrumaWildeyeStables,CELL
Willet's Private Quarters,0004EDA8,ICTempleDistrictTheAllSaintsInnUpstairs,CELL
Willow Bank,00030422,CheydinhalWillowBank,CELL
Willow Bank Basement,0009534A,CheydinhalWillowBankBasement,CELL
Wind Cave,000149A5,WindCave,CELL
Wind Cave Black Rat Ramble,000A7952,WindCave03,CELL
Wind Cave Great Pit,000A7944,WindCave02,CELL
Wolverine Hall,01480002,WolverineSHall,CELL
World Breaker,000461FB,MQ14OblivionCitadel,CELL
World Breaker Guard,000461FA,MQ14OblivionTowerLeft01,CELL
World Breaker Guard,000461F9,MQ14OblivionTowerLeft02,CELL
World Breaker Guard,000461F8,MQ14OblivionTowerLeft03,CELL
World Breaker Guard,000461F7,MQ14OblivionTowerRight01,CELL
World Breaker Guard,00016654,MQ14OblivionTowerRight02,CELL
World Breaker Guard,00016651,MQ14OblivionTowerRight03,CELL
Worm Gut Channels,0005203E,OblivionRDCavesStart02,CELL
Worm Gut Channels,0009A99B,OblivionRDCavesStart04,CELL
Worm Gut Channels,00099D8D,OblivionRDCavesStart06,CELL
Wumeek's Basement,0003F31D,ICElvenGardensWumeeksHouseBasement,CELL
Wumeek's House,0002C1B2,ICElvenGardensWumeeksHouse,CELL
Wumeek's Private Quarters,0003F31E,ICElvenGardensWumeeksHouseUpstairs,CELL
Xaselm,00010330,XPXaselm01,CELL
Xaselm,00010333,XPXaselm05,CELL
"Xaselm, Corpse Pit",00010346,XPXaselm03,CELL
"Xaselm, Experiment Chambers",00010359,XPXaselm02,CELL
"Xaselm, Sanctum of Vivisection",00010368,XPXaselm04,CELL
Xavara,00078CAE,XPXavara01,CELL
Xeddefen,0001032F,XPXeddefen01,CELL
Xeddefen Dummy Cell,00080695,XPXeddefen,CELL
"Xeddefen, Fales",00010355,XPXeddefen05,CELL
"Xeddefen, Fales",0007E9B7,XPXeddefenRearDestroyed,CELL
"Xeddefen, Fane",00010354,XPXeddefen02,CELL
"Xeddefen, Felles",00010365,XPXeddefen04,CELL
"Xeddefen, Great Chamber",00010339,XPXeddefen03,CELL
"Xeddefen, Ruins",00055533,XPXeddefenDestroyed01,CELL
Xedilian,0004383F,XPTestJeffB,CELL
Xedilian,0001033A,XPXedilian01,CELL
Xedilian,0001036C,XPXedilian03,CELL
Xedilian,00010345,XPXedilianWarehouse,CELL
"Xedilian, Halls of Judgment",00010341,XPXedilian02,CELL
Xiditte,0005300D,XPXiditte01,CELL
"Xiditte, Catacombs",00010A76,XPXiditte02,CELL
Xirethard,0001033E,XPXirethard01,CELL
Xirethard,00010331,XPXirethard04,CELL
Xirethard,0001035A,XPXirethard05,CELL
"Xirethard, Depths",0007E0D3,XPXirethard02,CELL
"Xirethard, Subterrane",00010369,XPXirethard03,CELL
Yakanalit,014804A3,Yakanalit,CELL
"Yakaridan Camp, Kitbael's Yurt",014804A4,YakaridanSCampVSKitbaelAsSYurt,CELL
Yakin,014804A5,Yakin,CELL
"Yakin, Shrine",014804A6,YakinVSShrine,CELL
Yanemus Mine,014804A7,YanemusSMine,CELL
Yansirramus,0148000C,Yansirramus,CELL
"Yansirramus, Shrine",014804A8,YansirramusVSShrine,CELL
"Yasammidan, Shrine",014804A9,YasammidanVSShrine,CELL
Yasamsi,014804AA,Yasamsi,CELL
Yassu Mine,014804AB,YassuSMine,CELL
Yellow Tick Cave,000149B1,YellowTickCave,CELL
Yellow Tick Hollows,0005E1E8,YellowTickCave02,CELL
Yesamsi,014804AC,Yesamsi,CELL
Zainab Camp,01480014,ZainabSCamp,CELL
"Zainab Camp, Ababael Timsar-Dadisun's Yurt",014804AD,ZainabSCampVSAbabaelSTimsarTDadisunAsSYurt,CELL
"Zainab Camp, Ashibaal's Yurt",014804AE,ZainabSCampVSAshibaalAsSYurt,CELL
"Zainab Camp, Ashkhan's Yurt",014804AF,ZainabSCampVSAshkhanAsSYurt,CELL
"Zainab Camp, Ashur-Dan's Yurt",014804B0,ZainabSCampVSAshurTDanAsSYurt,CELL
"Zainab Camp, Kuda's Yurt",014804B1,ZainabSCampVSKudaAsSYurt,CELL
"Zainab Camp, Kummu's Yurt",014804B2,ZainabSCampVSKummuAsSYurt,CELL
"Zainab Camp, Minassour's Yurt",014804B3,ZainabSCampVSMinassourAsSYurt,CELL
"Zainab Camp, Patababi's Yurt",014804B4,ZainabSCampVSPatababiAsSYurt,CELL
"Zainab Camp, Tussi's Yurt",014804B5,ZainabSCampVSTussiAsSYurt,CELL
"Zainab Camp, Wise Woman's Yurt",014804B6,ZainabSCampVSWiseSWomanAsSYurt,CELL
Zainsipilu,014804B7,Zainsipilu,CELL
Zaintirari,014804B8,Zaintirari,CELL
Zaintiraris,0148000D,Zaintiraris,CELL
"Zaintiraris, Shrine",014804B9,ZaintirarisVSShrine,CELL
Zalkin Grotto,014804BA,ZalkinSGrotto,CELL
Zalkin-Sul Egg Mine,014804BB,ZalkinTSulSEggSMine,CELL
Zanabi,014804BC,Zanabi,CELL
Zebabi,014804BD,Zebabi,CELL
Zenarbael,014804BE,Zenarbael,CELL
Zergonipal,01480020,Zergonipal,CELL
"Zergonipal, Shrine",014804BF,ZergonipalVSShrine,CELL
Zoe Malene's House,000158C1,SEHaleZoeMalenesHouse,CELL
Anvil,0001C31A,AnvilWorld,WRLD
Arkved's Oasis,000988A3,ArkvedsTowerWorld,WRLD
Bliss,00011F7D,SENSBliss,WRLD
Bloated Float at Sea,000164F6,BloatedFloatAtSea,WRLD
Bravil,0001C319,BravilWorld,WRLD
Bruma,0001C318,BrumaWorld,WRLD
Camoran's Paradise,00017C71,CamoranParadise,WRLD
Cheydinhal,0001C31C,CheydinhalWorld,WRLD
Chorrol,0003633E,ChorrolWorld,WRLD
Crucible,00011F7E,SENSCrucible,WRLD
Cylarne Test Exterior,00061D1F,SETestCylarne,WRLD
Dementia Garden,0004FE13,SEDementiaGarden,WRLD
Frostfire Glade,00025B2B,MS37World,WRLD
GnarlWorld,0001B5C1,TestGnarlWorld,WRLD
Grant's SE test World,0001329F,SETestGrant,WRLD
Grotto of Courage,00085680,DreamWorld02,WRLD
GrummiteWorld,00046AC6,TestCreaturesGrummiteWorld,WRLD
Imperial City Arboretum,0002C109,ICArboretumDistrict,WRLD
"Imperial City, Arena District",0002C10D,ICArenaDistrict,WRLD
"Imperial City, Elven Gardens District",0002C10B,ICElvenGardensDistrict,WRLD
"Imperial City, Green Emperor Way",0002C10F,ICImperialPalace,WRLD
"Imperial City, Green Emperor Way",0004A250,ICImperialPalaceMQ16,WRLD
"Imperial City, Market District",0002C108,ICMarketDistrict,WRLD
"Imperial City, Prison District",0002C10E,ICImperialPrisonDistrict,WRLD
